univers,type,valeur,genre,signification,culture,origine
reel,hindou,Shrimati,f,Fortunée|[noms de Lakshmi],,
reel,hindou,Shrimayi,f,Fortunée|[noms de Lakshmi],,
reel,hindou,Shrina,f,Nuit,,
reel,hindou,Shrinath,m,[noms de Vishnu],,
reel,hindou,Shrinivas,m,Demeure|Abondance,,
reel,hindou,Shripad,m,[noms de Vishnu],,
reel,hindou,Shriram,m,[nom de Rama],,
reel,hindou,Shriranga,m,[noms de Vishnu],,
reel,hindou,Shrivalli,f,Fortunée|[noms de Lakshmi],,
reel,hindou,Shrivatsa,m,[noms de Vishnu],,
reel,hindou,Shriya,f,Prospérité,,
reel,hindou,Shriyans,m,Abondance|Richesse,,
reel,hindou,Shruti,f,Audition,,
reel,hindou,Shubha,f,Chance,,
reel,hindou,Shubhada,f,Chance,,
reel,hindou,Shubhang,m,Charmant,,
reel,hindou,Shubhangi,f,Élégante,,
reel,hindou,Shubhankar,m,Favorable,,
reel,hindou,Shubhashis,m,Bénédiction,,
reel,hindou,Shubhendu,m,Lune|propice,,
reel,hindou,Shubhra,f,Blanche|gange,,
reel,hindou,Shubhranshu,m,[un nom de la Lune],,
reel,hindou,Shuchismita,f,Sourire|Pur,,
reel,hindou,Shuchita,f,Pureté,,
reel,hindou,Shuddhashil,m,Bien-né,,
reel,hindou,Shukla,f,[noms de la déesse Sarasvati],,
reel,hindou,Shukriya,f,Reconnaissante,,
reel,hindou,Shukti,f,Huître|Perlière,,
reel,hindou,Shulabh,m,Facile,,
reel,hindou,Shulka,f,[noms de la déesse Sarasvati],,
reel,hindou,Shushil,m,Agréable,,
reel,hindou,Shushma,f,Parfumée,,
reel,hindou,Shvant,m,Paisible,,
reel,hindou,Shveta,f,Blanche|pâle,,
reel,hindou,Shvetang,m,Teint|Pâle,,
reel,hindou,Shvetank,m,Marque|Blanche,,
reel,hindou,Shyam,m,Noir|[(Shiva, Krishna)],,
reel,hindou,Shyama,f,Sombre|Nuage|[un nom de Kali],,
reel,hindou,Shyamal,m,Noir|[(Shiva, Krishna)],,
reel,hindou,Shyamala,f,Obscure,,
reel,hindou,Shyamali,f,Obscure,,
reel,hindou,Shyamalika,f,Obscure,,
reel,hindou,Shyamangi,f,Teint|Sombre,,
reel,hindou,Shyamasri,f,Obscure,,
reel,hindou,Shyamlata,f,plante|feuillage|sombre|[nom d'une plante au feuillage sombre],,
reel,hindou,Shyla,f,[un nom de Parvati],,
reel,irlandais,Siban,f,,seena,
reel,irlandais,Sibby,f,,siobaigh,
reel,irlandais,Sibi,f,,siobaigh,
reel,français,Sibylle,f,,,
reel,hindou,Siddharth,m,But|atteint,,
reel,hindou,Siddhi,f,Perfection,,
reel,hindou,Siddhima,f,Perfection,,
reel,français,Sidoine,m,,,
reel,français,Sigebert,m,,,
reel,français,Sigismond,m,protection| baisse de la fièvre,germanique,
reel,hindou,Sikata,f,Sable,,
reel,hindou,Sikta,f,Humide,,
reel,irlandais,Síle,f,aveugle,cécile,
fantastic,elfe,Silmarien,f,femme de l'ombre secrète,,fantastic
reel,hindou,Sima,f,Limite,,
reel,hindou,Simantini,f,Ligne|Partage,,
reel,hindou,Simbala,f,Etang,,
reel,français,Siméon,m,,hébreu,simon
reel,français,Simon,m,Dieu a entendu,hébreu,
reel,français,Simone,f,,hébreu,simon
reel,irlandais,Sin,f,,,
reel,irlandais,Sina,f,,seena,
fantastic,elfe,Sindar,m,manteau gris,,fantastic
reel,hindou,Sindhu,f,Océan|Rivière,,
warcraft,elfe,Sindweller,f,,Chasseur de Demon,warcraft
reel,irlandais,Sinéid,f,,seena,
reel,hindou,Sinjini,f,Tintement|Chaîne|Cheville,,
reel,hindou,Sinnaraja,m,Petit|Roi,,
reel,hindou,Sinsapa,f,arbre|ashok|amour|ardent,,
reel,irlandais,Siobaigh,f,Dieu|plénitude,élisabeth,
reel,irlandais,Siobhán,f,,seena,
reel,irlandais,Siobhanin,f,,seena,
reel,irlandais,Siofra,f,petite|elfe|enfant|précoce,,
reel,irlandais,Siomba,f,,sithmaith,
reel,irlandais,Síomón,m,Yahvé|écouté,simon,
reel,irlandais,Siothrún,m,,séafra,
reel,hindou,Sita,f,Sillon|[nom de l'épouse de Rama, dans le Ramayana],,
reel,hindou,Sitakanta,m,[nom de Rama],,
reel,hindou,Sitanshu,m,lune,,
reel,hindou,Sitara,f,Etoile,,
reel,irlandais,Sithmaith,f,paix|bon,,
reel,hindou,Sivanta,m,dieu|[noms de Shiva],,
reel,français,Sixte,m,,latin,
reel,français,Sixtine,f,,latin,
reel,irlandais,Sláine,f,bonne|santé,,
reel,irlandais,Slany,f,,,
reel,irlandais,Slebine,m,,,
reel,irlandais,Sleibhin,m,montagne,,
reel,irlandais,Slevin,m,,,
reel,irlandais,Sloan,m,guerrier,,
reel,hindou,Smarajit,m,vainqueur|Désir,,
reel,hindou,Smaran,m,Souvenir,,
reel,hindou,Smirti,f,Mémoire|Tradition,,
reel,hindou,Smita,f,Souriante,,
reel,hindou,Smriti,f,Mémoire|Tradition,,
reel,hindou,Smritiman,m,Inoubliable,,
reel,hindou,Sneha,f,Affection,,
reel,hindou,Snehal,m,Amical,,
reel,hindou,Snehin,m,Ami,,
reel,hindou,Snigdha,f,Tendre,,
fantastic,Nain,Sogan,m,Nuit des braves,,fantastic
fantastic,Nain,Sognus,m,Armure magnanime,,fantastic
reel,hindou,Sohail,m,Clair|Lune,,
reel,hindou,Sohalia,f,clair-de-lune,,
reel,hindou,Soham,m,présence|divine|je suis, symbole de la présence divine dans note âme,,
reel,hindou,Sohan,m,Beau|Charmant,,
reel,hindou,Sohil,m,Beau,,
reel,hindou,Sohni,f,Belle,,
fantastic,Nain,Soisin,m,Hache des ténèbres,,fantastic
reel,français,Solange,f,solennel,latin,
reel,français,Soleine,f,,,
reel,français,Solène,f,,,
reel,français,Soline,f,,,
reel,hindou,Som,m,lune,,
reel,hindou,Soma,f,lune,,
reel,hindou,Somalakshmi,f,Eclat|Lune,,
reel,hindou,Somansh,f,Demi-Lune,,
reel,hindou,Somendra,m,lune,,
reel,hindou,Somesh,m,[un nom de la Lune],,
reel,hindou,Someshvar,m,dieu|[noms de Shiva],,
reel,hindou,Somila,f,Tranquille,,
reel,hindou,Somnath,m,dieu|[noms de Shiva],,
reel,hindou,Sona,f,Or,,
reel,hindou,Sonakshi,f,Yeux|Or,,
reel,hindou,Sonal,f,Dorée,,
reel,hindou,Sonali,f,Dorée,,
reel,hindou,Sonia,f,Dorée,,
reel,hindou,Sonika,f,Dorée,,
reel,français,Sophie,f,sagesse,grec,
reel,nord-amérindien,Sora,f,oiseau chantant qui prend son vol,,
reel,hindou,Soumil,m,Ami,,
reel,hindou,Soumyakanti,m,Charmant,,
reel,hindou,Sourabhi,f,Parfum,,
reel,hindou,Sourish,m,[un nom de Vishnu],,
reel,hindou,Srikant,m,aime|abondance,,
reel,hindou,Srinivas,m,Demeure|Abondance,,
reel,hindou,Srish,m,[noms de Vishnu],,
reel,hindou,Sristi,f,Création,,
reel,français,Stanislas,m,se dresser|gloire,slave,
reel,hindou,Stavita,f,[dont on Chante les Louanges],,
reel,français,Stéphan,m,,,
reel,français,Stéphane,m,couronné,grec,
reel,français,Stéphanie,f,,grec,stéphane
reel,hindou,Sthir,m,Concentré,,
reel,irlandais,Stiofan,m,couronne,stéphane,
reel,irlandais,Suantraige,m,refrain|sommeil,,
reel,irlandais,Suantraigh,m,refrain|sommeil,,
reel,hindou,Subash,m,Éloquent,,
reel,hindou,Subbarao,m,Propice,,
reel,hindou,Subhadra,f,[une épouse du héros Arjuna et sœur de Krishna, dans le Mahâbhârata],,
reel,hindou,Subhagya,f,Chanceuse,,
reel,hindou,Subhan,m,Instruit,,
reel,hindou,Subhash,m,Éloquent,,
reel,hindou,Subhashini,f,Bien|Dite,,
reel,hindou,Subhi,f,Chanceuse,,
reel,hindou,Subodh,m,Bon|Conseil,,
reel,hindou,Subrahmanya,m,[Cher aux Brahmanes, fils de Shiva et Parvati],,
reel,hindou,Subrata,f,Vouée|Bien,,
reel,hindou,Suchandra,f,Belle,,
reel,hindou,Suchanti,f,Tranquillité,,
reel,hindou,Sucharita,f,Bon|Caractère,,
reel,hindou,Sucheta,f,Bel|Esprit,,
reel,hindou,Suchi,f,Rayonnante,,
reel,hindou,Suchir,m,Éternel,,
reel,hindou,Suchira,f,Bon|Goût,,
reel,hindou,Suchita,f,Belle,,
reel,hindou,Suchitra,f,Belle|Image,,
reel,hindou,Sudama,m,Humble,,
reel,hindou,Sudarshan,m,Charmant|[personnification du Disque (chakra) de Vishnu],,
reel,hindou,Sudarshana,f,Charmante,,
reel,hindou,Suday,m,Don,,
reel,hindou,Sudesha,m,Bon|Pays|[un fils de Krishna],,
reel,hindou,Sudeva,m,Bon|Dieu,,
reel,hindou,Sudha,f,Nectar,,
reel,hindou,Sudhakar,m,Trésor|Nectar,,
reel,hindou,Sudhamayi,f,Pleine|Nectar,,
reel,hindou,Sudhang,m,[un nom de la Lune],,
reel,hindou,Sudhir,m,Décidé,,
reel,hindou,Sudhira,f,Calme,,
reel,hindou,Sudip,m,Brillant,,
reel,hindou,Sudipa,f,Brillante,,
reel,hindou,Sudipta,f,Brillante,,
reel,hindou,Sudipti,f,Brillance,,
reel,hindou,Sugita,f,Bien|Chantée,,
reel,hindou,Sugriva,m,cou|gracieux|roi|singe|[au Cou gracieux, roi des singes dans le Ramayana, fils de Surya],,
reel,hindou,Suhag,f,Amour,,
reel,hindou,Suhail,m,clair-de-lune,,
reel,hindou,Suhaila,f,clair-de-lune,,
reel,hindou,Suhas,f,Rire|Sourire,,
reel,hindou,Suhasini,f,Toujours|Souriante,,
reel,hindou,Suhina,f,Belle,,
reel,hindou,Suhrita,f,Bien|Disposée,,
reel,irlandais,Suibhne,m,petit|héros,,
reel,irlandais,Suibne,m,,,
reel,irlandais,Suidhne,m,,,
reel,irlandais,Suileabhan,m,regard|noir,,
reel,hindou,Sujan,m,Honnête,,
reel,hindou,Sujana,f,Affectueuse,,
reel,hindou,Sujash,m,Illustre,,
reel,hindou,Sujata,f,Bien-Née,,
reel,hindou,Sujay,m,Victoire,,
reel,hindou,Sujaya,f,Victoire,,
reel,hindou,Sujit,m,Vainqueur,,
reel,hindou,Sukant,m,Charmant,,
reel,hindou,Sukanta,m,Charmant,,
reel,hindou,Sukanya,f,Avenante,,
reel,hindou,Sukarman,m,récite|texte|sacré|[Celui qui récite les textes sacrés],,
reel,hindou,Sukesh,m,Seigneur|Félicité,,
reel,hindou,Sukeshi,f,Belle|Chevelure,,
reel,hindou,Suketu,m,roi|[nom d'un roi des Yaksha],,
reel,hindou,Sukhamay,m,Agréable,,
reel,hindou,Sukhdev,m,Dieu|Félicité,,
reel,hindou,Sukrit,m,Exploit,,
reel,hindou,Sukriti,f,Bonne|Action,,
reel,hindou,Suksma,f,Fine|Jolie,,
reel,hindou,Sukumar,m,Tendre,,
reel,hindou,Sukumari,f,Douce|Méritoire,,
reel,hindou,Sulabha,f,Naturelle,,
reel,hindou,Sulakshana,f,Bien|Élevée,,
reel,hindou,Sulalit,m,Gracieux,,
reel,hindou,Sulalita,f,Très|Agréable,,
fantastic,elfe,Súlimo,m,celui qui respire,,fantastic
reel,irlandais,Sullivan,m,,Suileabhan,
reel,irlandais,Sully,m,,sullivan,
reel,hindou,Suloch,f,Beaux|Yeux,,
reel,hindou,Sulochan,m,Beaux|Yeux,,
reel,hindou,Sulochana,f,Beaux|Yeux,,
reel,hindou,Suman,m,Bon|Caractère,,
reel,hindou,Sumana,f,Fleur,,
reel,hindou,Sumantra,m,Bon|Conseil,,
reel,hindou,Sumati,f,Sagesse,,
reel,hindou,Sumedh,m,Intelligent,,
reel,hindou,Sumedha,f,Sage,,
reel,hindou,Sumit,m,Bien|Proportionné,,
reel,hindou,Sumitra,f,reine|[reine dans le Ramayana],,
reel,hindou,Sunanda,f,Caractère|Doux,,
reel,hindou,Sunandita,f,Heureuse,,
reel,hindou,Sunasi,m,[un nom du dieu Indra],,
reel,hindou,Sunayana,f,Yeux|Ensorceleurs,,
reel,hindou,Sunayani,f,Yeux|Ensorceleurs,,
reel,hindou,Sundar,m,Beau|Beauté,,
reel,hindou,Sundara,m,Beau|Beauté,,
reel,hindou,Sundari,f,Belle,,
reel,hindou,Sunetra,f,Beaux|Yeux,,
reel,hindou,Sunil,m,Bleu|Saphir,,
reel,hindou,Sunila,f,Bleue,,
reel,hindou,Sunirmal,m,Pur,,
reel,hindou,Sunita,f,Gracieuse|Bien-Élevée|Bien-Dirigée,,
reel,hindou,Suniti,f,Bon|Comportement,,
reel,hindou,Sunrita,f,loi|[une fille de Dharma (la Loi)],,
reel,hindou,Suparna,f,Feuillue,,
reel,hindou,Suprabha,f,Radieuse,,
reel,hindou,Suprakash,m,Manifesté,,
reel,hindou,Supratim,m,Belle|Image,,
reel,hindou,Supriti,f,Amour|Vrai,,
reel,hindou,Supriya,f,Bien-aimée,,
reel,hindou,Sur,m,note|musique,,
reel,hindou,Surabhi,f,vache|souhait|[nom d'une vache exauçant les vœux],,
reel,hindou,Suraj,m,soleil|[un nom du Soleil],,
reel,hindou,Suraksha,f,Protection,,
reel,hindou,Surama,f,Très|Agréable,,
reel,hindou,Suranjana,f,Agréable,,
reel,hindou,Suravinda,f,génie|[nom d'une belle Yaksha (les Yaksha étant de mystérieux génies)],,
reel,hindou,Surdip,m,Lampe|Musique,,
reel,hindou,Surekha,f,Bien|Dessinée,,
reel,hindou,Suresh,m,soleil|[un nom d'Indra ou du Soleil],,
reel,hindou,Surotama,f,bon|augure|[nom d'une Apsara de bon augure],,
reel,hindou,Suruchi,f,Bon|Goût,,
reel,hindou,Surush,m,Brillant,,
reel,hindou,Surya,f,Soleil,,
reel,hindou,Suryabhan,m,dieu|Soleil,,
reel,hindou,Suryakanta,m,Aimé|Soleil|Joyau,,
reel,hindou,Suryakanti,f,Rayons|Soleil,,
reel,hindou,Suryanshu,m,rayon|soleil,,
reel,hindou,Suryashankar,m,[un nom de Shiva],,
reel,hindou,Sushanta,m,Tranquille,,
reel,hindou,Sushanti,f,Paix,,
reel,hindou,Sushil,m,Comporte|Bien,,
reel,hindou,Sushila,f,Bon|Comportement,,
reel,hindou,Sushma,f,Beauté,,
reel,hindou,Sushobhan,m,Très|Beau,,
reel,hindou,Sushobhana,f,Très|Belle,,
reel,hindou,Susita,f,Blanche,,
reel,hindou,Susmita,f,Souriante,,
reel,hindou,Susumna,f,[un nom de Lalita],,
reel,hindou,Sutanuka,f,Belle,,
reel,hindou,Sutapa,f,[à la Recherche du Divin],,
reel,hindou,Sutej,m,Eclat,,
reel,hindou,Suvan,m,soleil|[un nom du Soleil],,
reel,hindou,Suvarna,f,Or,,
reel,hindou,Suvarnamala,f,Collier|Or,,
reel,hindou,Suvarnaprabha,f,Eclat|Or,,
reel,hindou,Suvidh,m,Gentil,,
reel,hindou,Suvimal,m,Pur,,
reel,hindou,Suyash,m,Illustre,,
reel,français,Suzanne,f,pureté,hébreu,
reel,français,Suzette,f,,hébreu,suzanne
reel,français,Suzie,f,,hébreu,suzanne
reel,français,Suzon,f,,hébreu,suzanne
reel,hindou,Svadhi,f,Réfléchie,,
reel,hindou,Svagata,f,Bienvenue,,
reel,hindou,Svaha,f,épouse|dieu|feu|[l'épouse du dieu du feu, Agni],,
reel,hindou,Svana,f,Sonorité,,
reel,hindou,Svapna,f,Onirique,,
reel,hindou,Svapnali,f,Onirique,,
reel,hindou,Svapnasundari,f,Fille|Rêve,,
reel,hindou,Svarnalata,f,Etincelante,,
reel,hindou,Svarupa,f,Vérité,,
reel,hindou,Svasti,f,étoile,,
reel,hindou,Svati,f,étoile,,
reel,hindou,Sveta,f,Blanche|pâle,,
reel,hindou,Svitra,f,Blanche,,
reel,hindou,Swagat,m,Bienvenue,,
reel,hindou,Swaminath,m,Seigneur|Tout-Puissant,,
reel,hindou,Swapan,m,Rêve,,
reel,hindou,Swapnil,m,Pareil|Rêve,,
reel,hindou,Swaraj,m,Liberté,,
reel,hindou,Swarup,m,Vérité,,
reel,hindou,Swastik,m,Bon-Augure|Favorable,,
reel,hindou,Swayambhu,m,[un nom de Shiva],,
reel,irlandais,Sweeney,m,,Suibhne,
reel,irlandais,Sybil,f,,sile,
reel,français,Sylvain,m,forêt,latin,
reel,français,Sylvestre,m,forêt,latin,
reel,français,Sylviane,f,,latin,sylvain
reel,français,Sylvie,f,forêt,latin,
reel,français,Syrine,f,,,
reel,tahitien,Taaroaarii,m,créateur|roi,,
reel,hindou,Tabassum,f,fleur,,
reel,nord-amérindien,Tadi,m,vent,,
reel,tahitien,Taianui,m,respecter|craindre|grand|immense,,
reel,irlandais,Tailefhlaith,f,,tuilelaith,
reel,nord-amérindien,Taima,f,Foudre|Fracas du tonnerre,,
reel,tahitien,Taina,f,fleur,,
reel,irlandais,Tairdelbach,m,instigateur,toirdhealbhach,
reel,tahitien,Taitearii,m,mer|grand|large|roi,,
reel,hindou,Taj,m,Couronne,,
reel,hindou,Tajar,m,Couronné,,
reel,hindou,Taksha,m,[nom d'un fils de Bharata],,
reel,hindou,Takshîl,m,Fort|Caractère,,
reel,nord-amérindien,Tala,f,louve,,
reel,nord-amérindien,Talasi,x,fleur de maïs,épicène,
reel,hindou,Talika,f,oiseau,,
reel,hindou,Talli,f,Jeune,,
reel,irlandais,Talulla,f,,Tuilelaith,
warcraft,orc,Tam,x,,chef-tauren,warcraft
reel,tahitien,Tamahere,m,enfant|chéri,,
reel,hindou,Tamali,f,arbre|écorce|sombre,,
reel,hindou,Tamanna,f,Désir,,
reel,hindou,Tamasa,f,Obscurité|rivière,,
reel,hindou,Tamasi,f,Nuit,,
reel,hindou,Tamonash,m,Destructeur|Ignorance,,
reel,hindou,Tanak,m,Prix,,
reel,hindou,Tanav,m,Flûte,,
reel,hindou,Tanay,m,Fils,,
reel,français,Tancrède,m,pensée|conseil,germanique,
reel,français,Tanguy,m,feu|guerrier|gardien,celtique,
reel,hindou,Tanika,f,Corde,,
reel,hindou,Tanima,f,Minceur,,
reel,hindou,Tanisha,f,Ambition,,
reel,hindou,Tanmaya,f,Réincarnée,,
reel,hindou,Tannishtha,f,Consacrée,,
reel,hindou,Tanu,f,Corps,,
reel,hindou,Tanuj,m,Fils,,
reel,hindou,Tanuja,f,Fille,,
reel,hindou,Tanuka,f,Svelte,,
reel,hindou,Tanushri,f,Belle,,
reel,hindou,Tanvi,f,Fille|Délicate,,
reel,hindou,Tanvir,m,Fort,,
reel,tahitien,Taoahere,f,amour|présent|cadeau,,
reel,hindou,Tapan,m,soleil|[un nom du Soleil]|Été,,
reel,hindou,Tapani,f,[un nom de la rivière Godavari],,
reel,hindou,Tapas,m,Pénitence,,
reel,hindou,Tapasendra,m,Dieu|Pénitences|[nom du dieu Shiva],,
reel,hindou,Tapasi,f,Femme|Ascète,,
reel,hindou,Tapasranjan,m,[un nom du dieu Vishnu],,
reel,hindou,Tapati,f,fille|Soleil,,
reel,hindou,Tapi,f,rivière,,
reel,hindou,Tapomay,m,Très|Vertueux,,
reel,hindou,Tapti,f,rivière,,
reel,tahitien,Tapuarii,m,sacré|interdit|roi,,
reel,tahitien,Tapunui,m,interdit |terre,,
reel,hindou,Tara,f,aide|étoile|[Celle qui aide, Étoile],,
reel,hindou,Tarachand,m,Étoile,,
reel,hindou,Taradhish,m,Seigneur|Étoiles,,
reel,hindou,Tarak,m,Pupille|oeil|Étoile,,
reel,hindou,Taraka,f,Étoile,,
reel,hindou,Tarakeshvar,m,Pupille|oeil|Étoile,,
reel,hindou,Tarakeshvari,f,[noms de la déesse Parvati],,
reel,hindou,Tarakini,f,Nuit|Étoilée,,
reel,hindou,Taraknath,m,Seigneur|Étoiles,,
reel,hindou,Taral,m,Abeille,,
reel,hindou,Tarala,f,Abeille,,
reel,hindou,Tarang,m,Vague,,
reel,hindou,Taranga,m,Vague,,
reel,hindou,Tarangini,f,rivière,,
reel,hindou,Tarani,f,Bateau,,
reel,hindou,Tarannum,f,Mélodie,,
reel,hindou,Taraprashad,m,Étoile,,
reel,hindou,Tarendra,m,Prince|Étoiles,,
reel,hindou,Tarika,f,Petite|Étoile,,
reel,hindou,Tarini,f,[noms de la déesse Parvati],,
fantastic,Nain,Tarkane,f,Forge dorée,,fantastic
fantastic,Nain,Tarkeka,f,Sceptre de la caverne,,fantastic
fantastic,Nain,Tarkena,f,Etoile du tunnel,,fantastic
fantastic,Nain,Tarkilinne,f,Dent argentée,,fantastic
fantastic,Nain,Tarkinn,m,Lumière des tréfonds,,fantastic
fantastic,Nain,Tarkinna,f,Marteau magnanime,,fantastic
fantastic,Nain,Tarkinne,f,Armure des ténèbres,,fantastic
fantastic,Nain,Tarkîs,f,Masse roulante,,fantastic
fantastic,Nain,Tarkome,f,Charge de charbon,,fantastic
fantastic,Nain,Tarkond,m,Protecteur de charbon,,fantastic
fantastic,Nain,Tarkonde,f,Bière des neiges,,fantastic
fantastic,Nain,Tarkura,f,Couronne loyale,,fantastic
reel,irlandais,Tarlach,m,,tairdelbach,
reel,hindou,Taru,f,Arbre,,
reel,hindou,Tarulata,f,plante,,
reel,hindou,Tarun,m,Jeune,,
reel,hindou,Taruni,f,Jeune|Fille,,
reel,hindou,Tarunika,f,Jeune|Fille,,
reel,hindou,Tarunima,f,Jeunesse,,
reel,hindou,Taruntapan,m,Soleil|Matin,,
reel,français,Tatiana,f,fondatrice,grec,
reel,tahitien,Tauhiti,m,,,
warcraft,orc,Taur,x,,chef-tauren,warcraft
reel,français,Taurin,m,,,
fantastic,elfe,Tauron,m,le forestier, ou, le seigneur des forêts,,fantastic
reel,hindou,Tautik,m,Perle,,
reel,tahitien,Tavi,m,,,david
reel,nord-amérindien,Tawana,f,créée,,
reel,irlandais,Teagan,m,poète,tadhg,
reel,irlandais,Teague,m,,,
reel,tahitien,Teanuanua,m,arc-en-ciel,,
warcraft,humain,Teen,m,,archimage,warcraft
reel,tahitien,Teheiura,m,couronne|rouge,,
reel,tahitien,Tehina,m,arrière petit fils|dieux|louangé,,
reel,tahitien,Tehupoo,m,chef,,
reel,irlandais,Teige,m,,,
reel,irlandais,Teigue,m,,,
reel,tahitien,Teiva,m,neuf,,
reel,hindou,Tej,m,Brillant,,
reel,hindou,Tejal,f,Brillante,,
reel,hindou,Tejas,m,Éclat,,
reel,hindou,Tejasvi,f,Brillante,,
reel,hindou,Tejasvini,f,Brillante,,
reel,hindou,Tejeshvar,m,soleil|[un nom du Soleil],,
reel,hindou,Tejomay,m,Glorieux,,
reel,nord-amérindien,Tekoa,m,Magnifique,Peuple cherokee,
fantastic,elfe,Telchar,m,les derniers,,fantastic
fantastic,elfe,Telemnar,m,les derniers,,fantastic
fantastic,elfe,Teleri,m,les derniers,,fantastic
fantastic,Nain,Tenus,m,Ours argenté,,fantastic
reel,tahitien,Terai |terej|,f,,,
fantastic,Nain,Terin,m,Lumière brûlante,,fantastic
reel,irlandais,Ternoc,m,chef,terneg,
warcraft,elfe,Terrorblade,f,,Chasseur de Demon,warcraft
warcraft,mort-vivant,Terrordar,m,,Seigneur de L'effroi,warcraft
reel,français,Tessa,f,,grec,thérèse
reel,tahitien,Teura,f,rouge|vif,,
reel,tahitien,Teva,m,prince|grand|vent|tempête,,
reel,français,Thaïs,f,bandeau sur la tête,grec,
fantastic,elfe,Thalion,m,inébranlable, fort,,fantastic
fantastic,elfe,Thalos,m,robe ou manteau gris,,fantastic
fantastic,Nain,Tharan,m,Gemme de la terre,,fantastic
fantastic,Nain,Tharek,m,Pierre brûlante,,fantastic
fantastic,Nain,Tharena,f,Barbe de fer,,fantastic
fantastic,Nain,Tharie,f,Gemme des braves,,fantastic
fantastic,Nain,Tharilin,m,Hache argentée,,fantastic
fantastic,Nain,Tharim,m,Gardien des mineurs,,fantastic
fantastic,Nain,Tharime,f,Roi des mineurs,,fantastic
fantastic,Nain,Tharin,m,Lame levée,,fantastic
fantastic,Nain,Tharine,f,Cervoise noire,,fantastic
fantastic,Nain,Tharinna,f,Charge puissante,,fantastic
fantastic,Nain,Tharira,f,Poing du dragon,,fantastic
fantastic,Nain,Tharöm,m,Armure des profondeurs,,fantastic
fantastic,Nain,Tharome,f,Volonté des mineurs,,fantastic
fantastic,Nain,Tharor,m,Sanglier argenté,,fantastic
fantastic,Nain,Tharunda,f,Poing rouge,,fantastic
reel,français,Théo,m,,grec,
reel,français,Théodora,f,,grec,théodore
reel,français,Théodore,m,Dieu|don|cadeau,grec,
reel,français,Théophile,m,dieu|aimer,grec,
reel,français,Théophraste,m,Dieu|expliquer,grec,
fantastic,Nain,Therane,f,Pic magnanime,,fantastic
fantastic,Nain,Therek,m,Roche magnanime,,fantastic
fantastic,Nain,Theren,m,Armure magnanime,,fantastic
fantastic,Nain,Therena,f,Couronne brûlante,,fantastic
reel,français,Thérèse,f,habitant de l'île de Tarnre,grec,
fantastic,Nain,Theria,f,Hache des neiges,,fantastic
fantastic,Nain,Therilia,f,Volonté puissante,,fantastic
fantastic,Nain,Therime,f,Barbe des neiges,,fantastic
fantastic,Nain,Therina,f,Sanglier d'or,,fantastic
fantastic,Nain,Therinne,f,Barbe d'acier,,fantastic
fantastic,Nain,Therîs,f,Barbe de charbon,,fantastic
fantastic,Nain,Theronde,f,Bière noire,,fantastic
fantastic,Nain,Theror,m,Mort de fer,,fantastic
fantastic,Nain,Therunda,f,Charge des braves,,fantastic
warcraft,elfe,Theta,f,,Pretresse de la lune,warcraft
reel,français,Thibaud,m,peuple|audacieux,germanique,Thibault
reel,français,Thibault,m,peuple|audacieux,germanique,
reel,français,Thibaut,m,peuple|audacieux,germanique,Thibault
reel,français,Thibert,m,,,
reel,français,Thierry,m,,,
fantastic,elfe,Thigol,m,robe ou manteau gris,,fantastic
reel,irlandais,Thiten,f,,,
reel,irlandais,Thiton,f,,,
reel,français,Thomas,m,jumeau,araméen,
warcraft,humain,Thordin,m,,Roi de la montagne,warcraft
warcraft,humain,Thorgas,m,,Roi de la montagne,warcraft
fantastic,Nain,Thori,m,Bière des ténèbres,,fantastic
fantastic,Nain,Thorie,f,Roi de feu,,fantastic
fantastic,Nain,Thorilinne,f,Roche dorée,,fantastic
fantastic,Nain,Thorïn,m,Ecu solide,,fantastic
fantastic,Nain,Thorine,f,Protecteur des tréfonds,,fantastic
fantastic,Nain,Thorinna,f,Montagne hurlante,,fantastic
fantastic,Nain,Thorir,m,Tonnerre rouge,,fantastic
fantastic,Nain,Thorira,f,Ours des tréfonds,,fantastic
fantastic,Nain,Thorok,m,Barbe levée,,fantastic
fantastic,Nain,Thoronde,f,Combat de la lanterne,,fantastic
fantastic,elfe,Thorondor,m,Roi des aigles,,fantastic
fantastic,Nain,Thorunda,f,Bière de la caverne,,fantastic
fantastic,Nain,Thrôrena,f,Marteau roulant,,fantastic
fantastic,Nain,Thrôrilia,f,Sanglier puissant,,fantastic
fantastic,Nain,Thrôrilinne,f,Tonnerre d'acier,,fantastic
fantastic,Nain,Thrôrim,m,Armure des neiges,,fantastic
fantastic,Nain,Thrôrin,m,Barbe d'acier,,fantastic
fantastic,Nain,Thrôrine,f,Etoile de feu,,fantastic
fantastic,Nain,Thrôrinn,m,Lumière d'or,,fantastic
fantastic,Nain,Thrôrir,m,Ours loyal,,fantastic
fantastic,Nain,Thrôrira,f,Mort brisée,,fantastic
fantastic,Nain,Thrôronde,f,Cervoise du dragon,,fantastic
fantastic,elfe,Thuringwethil,f,femme de l'ombre secrète,,fantastic
reel,irlandais,Tiarchnach,m,,ternoc,
reel,tahitien,Tiare,f,fleur,,
reel,irlandais,Tiarnach,m,,ternoc,
reel,irlandais,Tiarnana,m,,ternoc,
reel,irlandais,Tier,m,,ternoc,
reel,irlandais,Tierney,m,,ternoc,
reel,irlandais,Tigernach,m,,ternoc,
